text,start,finish,path
b,0.3764654963963339,0.5,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-004.flac
ɔ,0.5,0.6605594817918808,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-004.flac
t,0.6605594817918808,1.0196971614428554,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-004.flac
n,0.20421221000082482,0.28735411727998794,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-071.flac
ɔ,0.28735411727998794,0.42322016088252273,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-071.flac
k,0.42322016088252273,0.7780941553667555,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-071.flac
f,0.11396010553499845,0.27,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-017.flac
ɾ,0.27,0.33937538637064446,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-017.flac
a,0.33937538637064446,0.6202404154332408,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-017.flac
i,0.6202404154332408,0.7673027911655874,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-017.flac
d,0.16,0.21781219852458605,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-077.flac
ɾ,0.21781219852458605,0.2643894103006416,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-077.flac
ɑ,0.2643894103006416,0.38415938343907013,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-077.flac
ŋ,0.38415938343907013,0.55,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-077.flac
k,0.55,0.7856105896993585,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-077.flac
t,0.29243245420616376,0.36,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-073.flac
ɔ,0.36,0.4758903545822876,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-073.flac
n,0.4758903545822876,0.6267335171137672,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-073.flac
b,0.17,0.2144298322374178,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-014.flac
e,0.2144298322374178,0.29605282896217217,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-014.flac
ɪ,0.29605282896217217,0.3993730779808486,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-014.flac
t,0.3993730779808486,0.65,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-014.flac
d,0.15599701393497015,0.22,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ɾ,0.22,0.28474618447246186,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
i,0.28474618447246186,0.39212499085789515,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ʔ,0.39212499085789515,0.4393745852687459,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ɪ,0.4393745852687459,0.54,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
s,0.54,0.6476227664362276,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
t,0.6476227664362276,0.727201399482014,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ə,0.727201399482014,0.7692551486525515,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ʋ,0.7692551486525515,0.8636272337775223,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
e,0.8636272337775223,1.0554495686794956,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ɫ,1.0554495686794956,1.2,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-037.flac
ɪ,0.27611470860314524,0.36747003434142017,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-022.flac
ʉ,0.36747003434142017,0.62,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-022.flac
b,0.1587083738369671,0.29,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-008.flac
u,0.29,0.38014511873350926,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-008.flac
t,0.38014511873350926,0.54,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-008.flac
ə,0.54,0.648056242188585,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-008.flac
k,0.11523318282724318,0.17128426284890458,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-070.flac
ɑ,0.17128426284890458,0.3,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-070.flac
m,0.3,0.476349157393029,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-070.flac
b,0.1623534231356756,0.2753499513956395,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-011.flac
ɛ,0.2753499513956395,0.39745910290237474,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-011.flac
ɪ,0.39745910290237474,0.49,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-011.flac
t,0.49,0.75,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-011.flac
p,0.16124653098982425,0.31416049953746533,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-024.flac
ɑ,0.31416049953746533,0.4390402405180389,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-024.flac
t,0.4390402405180389,0.7614338575393156,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-024.flac
b,0.13830137260294523,0.18527764582343675,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-013.flac
ɑʊ,0.18527764582343675,0.40948258619396455,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-013.flac
t,0.40948258619396455,0.6948442817846987,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-013.flac
a,0.17265228011892556,0.34861012313006806,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-026.flac
p,0.34861012313006806,0.5071065008042269,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-026.flac
ə,0.5071065008042269,0.57,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-026.flac
n,0.57,0.72,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-026.flac
ʃʲ,0.1510691192345349,0.3,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-056.flac
ə,0.3,0.45245853312150114,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-056.flac
ɹ,0.45245853312150114,0.56,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-056.flac
p,0.56,0.7961159745657859,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-056.flac
p,0.13,0.17,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-039.flac
ɛ,0.17,0.2724052644842686,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-039.flac
t͡ʃ,0.2724052644842686,0.4443656086046687,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-039.flac
ə,0.4443656086046687,0.5187962053134986,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-039.flac
ɪ,0.17247538884724767,0.31886091157199364,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-086.flac
ʉ,0.31886091157199364,0.5096056836072688,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-086.flac
d,0.16061340496419052,0.28,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-087.flac
ɪ,0.28,0.40294164691199513,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-087.flac
ʉ,0.40294164691199513,0.63,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-087.flac
t,0.1,0.15,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-034.flac
a,0.15,0.3267946345975948,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-034.flac
k,0.3267946345975948,0.47681563617271294,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-034.flac
ɫ̩,0.47681563617271294,0.6541131834887616,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-034.flac
e,0.1751580851895552,0.28066972819245656,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-058.flac
t,0.28066972819245656,0.4,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-058.flac
a,0.4,0.61,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-058.flac
ʒ,0.61,0.74,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-058.flac
ə,0.74,0.81,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/nld/nld-004-058.flac
t,0.13,0.1881989802447878,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
r,0.1881989802447878,0.2394184690292256,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
iː,0.2394184690292256,0.2871357705463514,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
p,0.2871357705463514,0.3908481397860018,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
ə,0.3908481397860018,0.47,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
d,0.47,0.5589373711593207,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
i,0.5589373711593207,0.7145381838961502,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-087.flac
m,0.14469207486052432,0.22,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
a,0.22,0.31,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
ɖ,0.31,0.37,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
u,0.37,0.48,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
v,0.48,0.535995297155393,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
u,0.535995297155393,0.7,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-027.flac
v,0.15762771857275137,0.2248930658763321,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
a,0.2248930658763321,0.3012133637784718,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
j,0.3012133637784718,0.3930564341352839,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
a,0.3930564341352839,0.45579430613958516,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
sː,0.45579430613958516,0.63,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
u,0.63,0.76,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-053.flac
a,0.1639374790496072,0.25541095958607,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-015.flac
mː,0.25541095958607,0.41451937724646293,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-015.flac
a,0.41451937724646293,0.5924768757446724,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-015.flac
t,0.14,0.19,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
ə,0.19,0.27,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
p,0.27,0.37408798346968375,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
aː,0.37408798346968375,0.5377086979914174,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
l,0.5377086979914174,0.62,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
u,0.62,0.8,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-023.flac
m,0.15239558324234084,0.26,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-045.flac
ʌ,0.26,0.36,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-045.flac
n̪,0.36,0.43,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-045.flac
a,0.43,0.6106869604755283,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-045.flac
h,0.14031476693239783,0.25,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-013.flac
uː,0.25,0.48265783622982544,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-013.flac
d͡ʒ,0.1381659071976423,0.26,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
aː,0.26,0.41,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
t̪,0.41,0.5,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
ə,0.5,0.55,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
k,0.55,0.67,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
a,0.67,0.8610281573279082,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-056.flac
k,0.13,0.21695515749750255,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-009.flac
ə͡ɯ,0.21695515749750255,0.3899644310211844,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-009.flac
ɾ,0.3899644310211844,0.44725226993631084,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-009.flac
u,0.44725226993631084,0.59,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-009.flac
b,0.14151126930107832,0.2579345420428334,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-019.flac
aː,0.2579345420428334,0.46550060544527677,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-019.flac
l,0.46550060544527677,0.5479948101308633,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-019.flac
a,0.5479948101308633,0.7509039426236365,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-019.flac
d̪,0.1437418347399828,0.2541198345873146,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-068.flac
a,0.2541198345873146,0.3364459670701311,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-068.flac
j,0.3364459670701311,0.4712168950605196,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-068.flac
a,0.4712168950605196,0.6706290826300086,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-068.flac
ɽ,0.1386731074950134,0.24422796018678625,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-080.flac
aː,0.24422796018678625,0.4075866607811966,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-080.flac
ɽ,0.4075866607811966,0.5,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-080.flac
i,0.5,0.67,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-080.flac
m,0.157157945218664,0.22,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-026.flac
a,0.22,0.3,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-026.flac
ʈʰ,0.3,0.4675579558390611,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-026.flac
a,0.4675579558390611,0.6511147401155633,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-026.flac
n̪,0.16479241438134531,0.26,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-044.flac
aː,0.26,0.49,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-044.flac
ɽ,0.49,0.569936775448297,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-044.flac
u,0.569936775448297,0.74,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-044.flac
ʃ,0.13678819941123174,0.28,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-074.flac
ə͡ɯ,0.28,0.4207810173676682,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-074.flac
k,0.4207810173676682,0.56,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-074.flac
i,0.56,0.7650908940051179,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-074.flac
h,0.11515162276349372,0.20496194910838447,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-060.flac
ʌ,0.20496194910838447,0.3059694720892593,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-060.flac
ɭː,0.3059694720892593,0.45166315419157205,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-060.flac
i,0.45166315419157205,0.5819435658647161,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-060.flac
k,0.12,0.2154897518872778,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-001.flac
iː,0.2154897518872778,0.34077749910589533,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-001.flac
t̪,0.34077749910589533,0.43,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-001.flac
a,0.43,0.5952335874835302,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-001.flac
h,0.13111252088832986,0.25400382800034516,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-012.flac
uː,0.25400382800034516,0.44868953031990627,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-012.flac
v,0.44868953031990627,0.5398878161240861,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-012.flac
u,0.5398878161240861,0.72,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-012.flac
v,0.14986633234541513,0.2138977687209391,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
i,0.2138977687209391,0.27534207635401764,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
ʃ,0.27534207635401764,0.36,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
ʌ,0.36,0.4305698009007424,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
j,0.4305698009007424,0.5508712874244541,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
a,0.5508712874244541,0.73,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-067.flac
k,0.14,0.24,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-000.flac
i,0.24,0.3,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-000.flac
ɖ,0.3,0.36,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-000.flac
i,0.36,0.53,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-000.flac
ɲ,0.14726316348441953,0.21818745000945874,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-071.flac
j,0.21818745000945874,0.3094761356357469,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-071.flac
aː,0.3094761356357469,0.4365780748538865,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-071.flac
j,0.4365780748538865,0.5931732817359038,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-071.flac
a,0.5931732817359038,0.8031372586763665,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-071.flac
d̪,0.15837759162581683,0.27,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-036.flac
a,0.27,0.4,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-036.flac
n̪,0.4,0.4517025525460742,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-036.flac
a,0.4517025525460742,0.65,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-036.flac
k,0.12,0.21,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-003.flac
uː,0.21,0.37562389158665416,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-003.flac
ɖ,0.37562389158665416,0.44,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-003.flac
i,0.44,0.6030453629975407,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-003.flac
p,0.12,0.1739164041990395,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-018.flac
aː,0.1739164041990395,0.35,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-018.flac
l,0.35,0.45,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-018.flac
u,0.45,0.59,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-018.flac
t̪ʰ,0.13,0.24680195614439754,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-037.flac
ʌ,0.24680195614439754,0.33,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-037.flac
n̪,0.33,0.44926325973176856,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-037.flac
d̪,0.44926325973176856,0.5,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-037.flac
i,0.5,0.6858746627194191,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-037.flac
m,0.13898661420511307,0.21160915794687812,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-048.flac
ɔ,0.21160915794687812,0.3174939354634974,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-048.flac
l,0.3174939354634974,0.38,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-048.flac
e,0.38,0.56,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-048.flac
h,0.12223705390183434,0.2263135473122098,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-059.flac
ʌ,0.2263135473122098,0.3,/home/kalvin/ssl/unbox-w2v-convnet/data/voxangeles/data/audited_aligned/kan/kan-000-059.flac
